teksts;vērtība;atsauce
Pašizolācijas piektā diena, aprunājos ar zirnekli. Tīri sakarīgs džeks, esot tīkla dizaineris.;1;https://anekdotes.eu/page/14
Pašlaik Latvijā ir aptuveni 300 tūkstoši cilvēku ar zemu izglītību;0;https://nra.lv/latvija/izglitiba-karjera/444189-paslaik-latvija-ir-aptuveni-300-tukstosi-cilveku-ar-zemu-izglitibu.htm
Patiesībā evanģēlijs mācīja, lūk, ko: pirms kādu nogalini, kārtīgi pārliecinies, vai viņam nav ietekmīgu radu.;1;https://www.delfi.lv/izklaide/skats/cilveki/desmit-sarkastiski-citati-no-kurta-vonneguta-gramatam.d?id=46704445
Patiesībā izprast sieviešu loģiku ir pavisam viegli.. atliek tikai iemācīties spēlēt biljardu ar kubikiem…;1;https://anekdotes.eu/page/72
Patlaban pasažieru pārvadājumos izmanto 10 jaunos elektrovilcienus;0;https://www.delfi.lv/193/politics/56361882/patlaban-pasazieru-parvadajumos-izmanto-10-jaunos-elektrovilcienus
"Pārbaudi savas prasmes, veiksmi un intuīciju ""Virslīga Fantasy"" spēlē un tiec pie lieliskām balvām.";0; https://twitter.com/FutbolaVirsliga/status/1765744470983594203
Pārsteidzošs aptaujas rezutāts: cik daudz vīriešu pie stūres sēdušies reibumā;0;https://nra.lv/latvija/448519-parsteidzoss-aptaujas-rezutats-cik-daudz-viriesu-pie-stures-sedusies-reibuma.htm
Pārvadātāji pirmdien atcēluši vairākus autobusu reisus visā Latvijā;0;https://www.tvnet.lv/7957979/parvadataji-pirmdien-atcelusi-vairakus-autobusu-reisus-visa-latvija
Pēc aptuveni 10 gadiem vajadzēs vēl modernākas pases;0;https://www.tvnet.lv/7959155/pec-aptuveni-10-gadiem-vajadzes-vel-modernakas-pases
Pēc iestāšanās Eiropas Savienībā cilvēki dzīvos labāk Latvijā! Cilvēku saraksts, uz divām lapām, pielikumā. Pielikums: Dombrovskis, Godmanis, Zaķis, Āboltiņa;1;https://vlnereta.1s.lv/119-smiekligi-un-ironiski-par-politiku-un-sabiedribu-anekdotes-un-joki/
Pēc kino apmeklējuma es parasti dodos uz bibliotēku un čukstu lasošajiem ļaudīm ausī: Filma bija labāka!;1;https://spoki.lv/joki/16-isi-joki-par-dazadam-temam/923452
Pēc nedēļu ilgas turēšanas badā lauva nonāca pie secinājuma, ka visu zvēru karalis tomēr ir zoodārza sargs.;1;https://anekdotes.eu/page/75
Pēc pamatizglītības iegūšanas mācības biežāk neturpina vīrieši;0;https://www.delfi.lv/193/politics/56181742/pec-pamatizglitibas-iegusanas-macibas-biezak-neturpina-viriesi
Pēc rakstītā spriežot, jūs droši varat turpināt pārvietoties arī bez ķiveres;1;https://twitter.com/prx_1679/status/1686068068236083205
Pēc rakstītā spriežot, jūs droši varat turpināt pārvietoties arī bez ķiveres ;1;https://twitter.com/prx_1679/status/1686068068236083205
"Pēc sociologu pētijumu rezultātiem, vīrietis sēž krogā divu iemeslu deļ: 1) viņam nav sievas; 2) viņam ir sieva";1;https://anekdotes.eu/page/105
Pēc tam savākt parakstus, ka sabiedriskais transports nedrīkst pamest to joslu. Tad beidzot tie stulbie trolejbusi būs nolikti pie vietas.;1;https://twitter.com/meInsuzbaIta/status/1727984163070832884
Pēc vakardienas Siguldā pievienojos to milēniāļu daļai, kas labāk dzīvotu ārpus Rīgas. Paldies Rīgas Dome par labu gaisu, sakārtotām ielām, ietvēm, apstādījumiem, parkiem, atrisinātiem stāvvietu jaut. un vispār pilsētas attīstību visām sabiedrības daļām. Paldies!;1;https://twitter.com/AijaSuse/status/1014065445660487680
Pēdējā laikā vairs nepatīk. Agrāk bieži tur iepirkos.;0;https://twitter.com/SaulesNav/status/1768985742108217629
Pēdējo reizi, kad tevi satiku, es domāju, ka tā būs pēdējā reize, kad tevi satikšu!;1;https://twitter.com/TirsSarkasms/status/387612366382592002
Pērn bloķētas 317 nelegālo tiešsaistes azartspēļu adreses;0;https://www.delfi.lv/193/politics/56323002/pern-bloketas-317-nelegalo-tiessaistes-azartspelu-adreses
Pērn pēdējo vietu iedevu Jelgavai, finišā tai ļoti augstā 6. vieta. Lai kalpo par labu motivāciju!;0;https://twitter.com/LV_futbols/status/1765703663538852122
Pērn puse Latvijas iedzīvotāju ziedojuši Ukrainai;0;https://www.tvnet.lv/7966557/pern-puse-latvijas-iedzivotaju-ziedojusi-ukrainai
Pētījumos noskaidrots, ka sievietes ar nelielu lieko svaru dzīvo ilgāk nekā vīrieši, kuri viņām par to atgādina.;1;https://spoki.lv/joki/Jocinu-izlase-garastavokla-uzlabosanai/919174
Pētījums: Patmīlīgiem cilvēkiem darba intervijās veicas labāk;0;https://nra.lv/ekonomika/latvija/119635-petijums-patmiligiem-cilvekiem-darba-intervijas-veicas-labak.htm#google_vignette
Pie Pļaviņām izkustējies vērienīgais ledus sastrēgums;0;https://www.tvnet.lv/7968720/pie-plavinam-izkustejies-verienigais-ledus-sastregums
Pie Pļaviņām ūdens līmenis dienas laikā cēlies par nepilniem trim metriem;0;https://ciklons.tvnet.lv/7968866/pie-plavinam-udens-limenis-dienas-laika-celies-par-nepilniem-trim-metriem?_gl=1*2bzkbk*_gcl_au*MTkwNDM4MTUzMi4xNzA4Nzk0NTc4&_ga=2.59677293.1136275095.1708794579-1930646647.1708794579
Piecas vieglu vakariņu receptes minimālistes gaumē;0;https://www.lsm.lv/raksts/dzive--stils/virtuve/09.09.2023-piecas-vieglu-vakarinu-receptes-minimalistes-gaume.a522731/
Piecas vietas Eiropā, kas šarmēs ar krāšņiem pavasara ziediem;0;https://www.delfi.lv/life/56017218/atputa/120003719/piecas-vietas-eiropa-kas-sarmes-ar-krasniem-pavasara-ziediem
Piedod par pauzi, jā, es te vēl esmu. Es vienkārši mēģināju pakārties klausules vadā.;1;https://twitter.com/TirsSarkasms/status/362977211101368320
Piekrītu- iepriekšējā spēlē abas komandas šokēja, vakar šoks bija uz pusi mazāks. Neskatoties uz to, ka komanda satikās tikai pirms spēles, tā savās zināšanās bija stipri pārāka.;0;https://twitter.com/Una50433749/status/1767577676426961170
"Piektdien šoferu trūkuma dēļ atcelti 11 ""Liepājas autobusu parka"" reisi";0;https://www.tvnet.lv/7966255/piektdien-soferu-trukuma-del-atcelti-11-liepajas-autobusu-parka-reisi
Piektdienas vakarā posmā Rīga–Jelgava kavē vilcieni;0;https://www.delfi.lv/193/politics/56333320/piektdienas-vakara-posma-riga-jelgava-kave-vilcieni
Pilnā Arēnā Latvijas izlase EČ2025 atlasi turpinās pret labi zināmo Slovākiju;0;https://sportacentrs.com/basketbols/izlases/24022024-pilna_arena_latvijas_izlase_ec2025_atlasi
Pilotu streika dēļ atcelti avioreisi Frankfurtē un Minhenē;0;https://www.delfi.lv/46713439/arzemes/56351408/pilotu-streika-del-atcelti-avioreisi-frankfurte-un-minhene
Pirmdien iespējama vilcienu kavēšanās Tukuma virzienā un saistītajos reisos;0;https://www.delfi.lv/193/politics/56395014/pirmdien-iespejama-vilcienu-kavesanas-tukuma-virziena-un-saistitajos-reisos
Pirmdiena būs apmākusies;0;https://ciklons.tvnet.lv/7981447/foto-pirmdiena-bus-apmakusies?_gl=1*11mazb3*_gcl_au*MTk2NDcxMDUzNy4xNzA4OTY0OTA2&_ga=2.259346441.2078263571.1710698918-501664052.1708964906
Pirmdiena būs mākoņaina, vakarā gaidāmi nokrišņi;0;https://www.delfi.lv/laika-zinas/42384664/raksti/56351690/pirmdiena-bus-makonaina-vakara-gaidami-nokrisni
"Pirmdienas rītā vietām snieg; ceļi ir apledojuši";0;https://ciklons.tvnet.lv/7981652/pirmdienas-rita-vietam-snieg-celi-ir-apledojusi?_gl=1*w0huer*_gcl_au*MTk2NDcxMDUzNy4xNzA4OTY0OTA2&_ga=2.55008296.2078263571.1710698918-501664052.1708964906
Pirmo reizi esam ceļojumā bez auto (sava vai īres), bet Tenerifē ir ļoti attīstīts sabiedriskais transports. Principā var nokļūt katrā mazākajā nostūrī un doties daudzdienu pārgājienā bez nepieciešamības atgriezties sākumpunktā.;0;https://twitter.com/arvids/status/1766062991324147746
Pirmo reizi noklausījos šo raidījumu. Tāda pērle!;0;https://twitter.com/S_a_n_t_a/status/1758450463618269676
pirmo reizi redzu, ka iedzīvotāji tik ļoti pārdzīvo par savas pilsētas karogu..nu patiesi patrioti, nav ko piebilst!;1;https://twitter.com/tofikblogs/status/1503859934483599360
Plācenīši, sacepums, krēms. Trīs saldas biezpiena receptes;0;https://www.lsm.lv/raksts/dzive--stils/vecaki-un-berni/24.02.2024-placenisi-sacepums-krems-tris-saldas-biezpiena-receptes.a544136/
Plāno uzlabot veselībai drošu tetovēšanas un pīrsinga pakalpojumu sniegšanu;0;https://nra.lv/veseliba/445698-plano-uzlabot-veselibai-drosu-tetovesanas-un-pirsinga-pakalpojumu-sniegsanu.htm
Plika pakaļa uz skatuves ir galvenā Mākslas pazīme! Ļoti reti uzmanības deficīts;1;https://twitter.com/IvarsAuzins/status/1720118879957991584
Policisti nezina, kā atrast noziedziniekus? Nomainiet viņus ar tantiņām, tās zina visu. ;1;Fiat iustitia. Dzintra Voitkāne, sast. ISBN10: 9984755525. ISBN13: 9789984755526. Izdeva: Didam, 2008.  4.lpp. 
Polijas lauksaimnieki protesta akcijas laikā plāno pārbaudīt kravas automašīnas uz Lietuvas robežas;0;https://www.delfi.lv/bizness/37264250/biznesa_vide/56368794/polijas-lauksaimnieki-protesta-akcijas-laika-plano-parbaudit-kravas-automasinas-uz-lietuvas-robezas
Polijā plāno padarīt avārijas kontracepciju pieejamāku;0;https://www.tvnet.lv/7965955/polija-plano-padarit-avarijas-kontracepciju-pieejamaku
Poļu lauksaimnieki plāno bloķēt automaģistrāli pie Vācijas robežas;0;https://www.tvnet.lv/7966502/polu-lauksaimnieki-plano-bloket-automagistrali-pie-vacijas-robezas
Porziņģis jau šīs nakts spēlē izies uz laukuma;0;https://nra.lv/pasaule/439478-porzingis-jau-sis-nakts-spele-izies-uz-laukuma.htm
Porziņģis NBA spēlē guvis savainojumu;0;https://nra.lv/sports/442830-porzingis-nba-spele-guvis-savainojumu.htm
Precēties grib tikai ļaunas sievietes, kuras nemīl kaķus.;1;https://www.la.lv/10-ironiskas-atzinas-skeptikiem-ziemigos-vakaros
Precīzi teikts.;0;https://twitter.com/LordsKaplis/status/1769383269420699777
Pret Ilūkstes pasta nodaļas slēgšanu parakstījušies vairāk nekā 1000 cilvēku;0;https://www.lsm.lv/raksts/zinas/latvija/16.02.2024-pret-ilukstes-pasta-nodalas-slegsanu-parakstijusies-vairak-neka-1000-cilveku.a543294/
Pret koronavīrusu vislabāk ir sagatavojusies Ziemeļkoreja, tā jau sen slēdza savas ro­bežas.;1;https://anekdotes.eu/page/14
Prezidents apžēlo vienu notiesāto;0;https://www.tvnet.lv/7963827/prezidents-apzelo-vienu-notiesato
Priekšnieks gribēja, lai sāku prezentāciju ar joku, tāpēc pirmajā slaidā ieliku savu algas lapiņu.;1;https://spoki.lv/joki/10-isi-un-smiekligi-joki-par-darbu/923239
Priekšnieks teica, lai man izdodas laba diena. Tāpēc es devos mājās.;1;https://anekdotes.eu/page/7
Programmētājiem un šamaņiem ir daudz kopīgu īpašību: abi murmina nesaprotamus vārdus, veic neizprotamas darbības un nespēj paskaidrot, kā tas viss darbojas.;1;Dari ko darīdams… Sast. Tiļļa Andris. Izdots: Lauku Avīze, 2006. 73. lpp
Protams, lai tak tie geji ar savu regulējumu pagaida, kamēr visas pasaules problēmas atrisināsies;1;https://twitter.com/SLRKBMM/status/1738632945055801583
Protams. Ko tad tāds Pīlēns vispār māk. Kaut kādu mazu uzņēmumu uztaisījis. Pieredze vadībā un organizēšanā nekāda. Tie, kas ar viņu kopā, tiem ar nekādas pieredzes nav un neko nejēdz. ;1;https://twitter.com/EdgarsFoto/status/1593190639960985601
Protestējošie zemnieki ielaužas Parīzes lauksaimniecības izstādē;0;https://www.tvnet.lv/7966904/protestejosie-zemnieki-ielauzas-parizes-lauksaimniecibas-izstade
Puse Latvijas iedzīvotāju ir saskārušies ar krāpniecību internetā, liecina aptauja;0;https://zinas.tv3.lv/ekonomika/puse-latvijas-iedzivotaju-ir-saskarusies-ar-krapniecibu-interneta-liecina-aptauja/
Pusotru gadu turpinās tiesvedība par Salaspils bērnudārza būvniecību;0;https://www.lsm.lv/raksts/zinas/latvija/09.02.2024-pusotru-gadu-turpinas-tiesvediba-par-salaspils-bernudarza-buvniecibu.a542360/
PVN izmaiņas būtiski palielinājušas dārzeņu cenas;0;https://neatkariga.nra.lv/ekonomika/446912-pvn-izmainas-butiski-palielinajusas-darzenu-cenas?_gl=1*1cw2jaj*_ga*MTY5MDg4MzA1MC4xNzA4MjQyMjAx*_ga_LTMBW853YH*MTcwODg3NzgwNS42LjEuMTcwODg3OTQ4NC4wLjAuMA..
Radīts augstas izšķirtspējas Rīgas 3D modelis;0;https://zinas.tv3.lv/zinatne-un-tehnologijas/tehnologijas/radits-augstas-izskirtspejas-rigas-3d-modelis/
Raini nedrīkstēs citēt, jo viņš pārāk ilgi ir dzīvojis Šveicē. Sklandraušu izcelsme arī gan jau nav tīra… Mums taču vajag tīrasiņu latvietību un kultūru.;1;https://twitter.com/DitaJonite/status/1583335559480549376
Ražotājs pārtraucis tirgot D vitamīna partiju, kas, iespējams, kaitīga bērniem;0;https://zinas.tv3.lv/latvija/razotajs-partraucis-tirgot-d-vitamina-partiju-kas-iespejams-kaitiga-berniem/
Re kur mana draudzene - noliku pledu, lai mīkstāk, novērtē un tagad katru vakaru guļ blakus kamēr es pie datora;0;https://twitter.com/gintsmurans/status/1765496386705924448
Re, ņem atpakaļ savu degunu! Atradu to savās darīšanās.;1;https://spoki.lv/foto-izlases/Viss-slikti-Luk-20-burvigi-sarkasma/889639
Reģionālo autobusu komercreisos plāno atteikties no atlaidēm cilvēkiem ar invaliditāti un daudzbērnu ģimenēm;0;https://www.lsm.lv/raksts/zinas/ekonomika/16.03.2024-regionalo-autobusu-komercreisos-plano-atteikties-no-atlaidem-cilvekiem-ar-invaliditati-un-daudzbernu-gimenem.a546968/
Reizēm man ir vajadzīgs, kas tāds, ko piedāvāt vari tikai tu - tava prombūtne.;1;https://spoki.lv/joki/20-sarkastiskas-frazes-kuras-lietot/870699/1/2
Reklāma: Atnāciet uz mūsu veikalu! Mes izpildīsim jūsu viskarstākās vēlēšanās! Mūsu cenas jūs patīkami atvēsinās.;1;Dari ko darīdams… Sast. Tiļļa Andris. Izdots: Lauku Avīze, 2006. 92. lpp
Reklāmai jābūt vienkāršai un uzreiz uztveramai. Turklāt tās radīšanai jārada pēc iespējas zemākas izmaksas. Tāpēc par reklāmu jāpārvērš pats pirmais sūds, kas ienāk prātā. ;1;https://twitter.com/kromanjonietis/status/1719951254317637915
Restorāna bērnu laukumiņā kluču vietā nolikt ķieģeļus. Kāpēc ne. Princips jau tas pats.;1;https://twitter.com/Mamma_apskaidro/status/1689315325022543881
Reti kurš zina, ka pirmās nūdistu pludmales radās vietā, kur darbojās piekrastes kazino;1;https://anekdotes.eu/page/22
Rēzeknes dome beidzot pieņem pilsētas budžetu bez deficīta;0;https://www.tvnet.lv/7975138/rezeknes-dome-beidzot-pienem-pilsetas-budzetu-bez-deficita
Rēzeknes dome noteiktajā termiņā nepieņem sabalansētu budžetu;0;https://www.delfi.lv/193/politics/56358946/rezeknes-dome-noteiktaja-termina-nepienem-sabalansetu-budzetu
Rēzeknes domes deputāti atkal noraida visus priekšlikumus sabalansēta budžeta pieņemšanai;0;https://www.delfi.lv/193/politics/56354040/rezeknes-domes-deputati-atkal-noraida-visus-priekslikumus-sabalanseta-budzeta-pienemsanai
Rēzeknes pusē aizdomās par vīrieša slepkavību aiztur divus cilvēkus;0;https://www.delfi.lv/161/criminal/56351162/rezeknes-puse-aizdomas-par-viriesa-slepkavibu-aiztur-divus-cilvekus
Rēzija Kalniņa trīs reizes mēnesi trīs dienas neko neēd un nedzer;0;https://nra.lv/veseliba/439445-rezija-kalnina-tris-reizes-menesi-tris-dienas-neko-need-un-nedzer.htm
"RFS un ""Riga"" futbolisti tiksies Superkausa spēlē";0;https://sports.tvnet.lv/7964716/rfs-un-riga-futbolisti-tiksies-superkausa-spele
Rinkēvičs komentē ziņu par zvēru šaušanu: mežonība pelnījusi visbargāko sodu;0;https://www.delfi.lv/193/politics/56181152/rinkevics-komente-zinu-par-zveru-sausanu-mezoniba-pelnijusi-visbargako-sodu
Rinkēvičs: partijām politiskajā aģitācijā būtu jāinformē par mākslīgā intelekta radītu saturu;0;https://www.delfi.lv/193/politics/56354426/rinkevics-partijam-politiskaja-agitacija-butu-jainforme-par-maksliga-intelekta-raditu-saturu
'Ryanair' vasarā paaugstinās lidojumu cenas;0;https://www.delfi.lv/life/56010800/notikumi/120001238/ryanair-vasara-paaugstinas-lidojumu-cenas
Rīdzinieki Staicelē izveido vērienīgu krūmmelleņu saimniecību;0;https://www.lsm.lv/raksts/dzive--stils/cilvekstasti/25.02.2024-ridzinieki-staicele-izveido-verienigu-krummellenu-saimniecibu.a544287/?utm_source=lsm&utm_medium=widget-v2&utm_campaign=widget-v2
Rīga ik gadu ieguldīs ap 15 miljoniem eiro ūdens un kanalizācijas tīkla atjaunošanā;0;https://www.tvnet.lv/7964920/riga-ik-gadu-ieguldis-ap-15-miljoniem-eiro-udens-un-kanalizacijas-tikla-atjaunosana
Rīgas centra iedzīvotājus aicina piedalīties gaisa piesārņojuma pētīšanā;0;https://www.tvnet.lv/7974734/rigas-centra-iedzivotajus-aicina-piedalities-gaisa-piesarnojuma-petisana
Rīgas centrā ierobežos koplietošanas skrejriteņu braukšanas ātrumu;0;https://www.delfi.lv/193/politics/56368854/rigas-centra-ierobezos-koplietosanas-skrejritenu-brauksanas-atrumu
Rīgas centrā ir dikti labi - ļoti ērti piebraukt, arī maģistrālos gāzes vadus var viegli izveidot esošās ielās, blakus jau esošām inženierkomunikācijām. Ļoti pārdomāts lēmums!;1;https://twitter.com/pArt07/status/1534444752288063488
Rīgas dome iesaldē deputātu algas;0;https://www.lsm.lv/raksts/zinas/ekonomika/31.01.2024-rigas-dome-iesalde-deputatu-algas.a541138/
Rīgas Sociālais dienests arī ir viena fantastiska iestāde. Vienkārši apbrīnojami.;1;https://twitter.com/akmanstors/status/1693644691986682042
Rīgā ceļu satiksmes noteikumu pārkāpējus sodīs ātrāk un efektīvāk;0;https://zinas.tv3.lv/latvija/sabiedriba/riga-celu-satiksmes-noteikumu-parkapejus-sodis-atrak-un-efektivak/
Rīgā dārgākā degviela Baltijā;0;https://www.lsm.lv/raksts/zinas/ekonomika/24.02.2024-riga-dargaka-degviela-baltija.a544228/
Rīgā mainīs dažu sabiedriskā transporta pieturu nosaukumus;0;https://www.lsm.lv/raksts/zinas/latvija/09.02.2024-riga-mainis-dazu-sabiedriska-transporta-pieturu-nosaukumus.a542306/
Rīgā no krītoša ledus gabala bojā gājis seniors;0;https://www.delfi.lv/193/politics/56193934/riga-no-kritosa-ledus-gabala-boja-gajis-seniors
Rīgā notiks klimatam veltīta konference;0;https://www.tvnet.lv/7978828/riga-notiks-klimatam-veltita-konference
Rīgā nozāģēta valsts nozīmes dižliepa;0;https://www.delfi.lv/193/politics/56244256/riga-nozageta-valsts-nozimes-dizliepa
Rīgā ugunsdzēsēji izglābuši cilvēku no ugunsgrēka;0;https://www.tvnet.lv/7974683/riga-ugunsdzeseji-izglabusi-cilveku-no-ugunsgreka
Ronaldu velta nepieklājīgu žestu Mesi līdzjutējiem;0;https://www.delfi.lv/sports/16978250/futbols/56368050/video-ronaldu-velta-nepieklajigu-zestu-mesi-lidzjutejiem
